Team1_x,KIA,LG,NC,SK,kt,넥센,두산,롯데,삼성,한화
KIA,0.0,4.0,-13.5,-2.5,5.5,-8.0,-17.0,-0.5,5.0,2.0
LG,-4.0,0.0,-17.5,-6.5,1.5,-12.0,-21.0,-4.5,1.0,-2.0
NC,13.5,17.5,0.0,11.0,19.0,5.5,-3.5,13.0,18.5,15.5
SK,2.5,6.5,-11.0,0.0,8.0,-5.5,-14.5,2.0,7.5,4.5
kt,-5.5,-1.5,-19.0,-8.0,0.0,-13.5,-22.5,-6.0,-0.5,-3.5
넥센,8.0,12.0,-5.5,5.5,13.5,0.0,-9.0,7.5,13.0,10.0
두산,17.0,21.0,3.5,14.5,22.5,9.0,0.0,16.5,22.0,19.0
롯데,0.5,4.5,-13.0,-2.0,6.0,-7.5,-16.5,0.0,5.5,2.5
삼성,-5.0,-1.0,-18.5,-7.5,0.5,-13.0,-22.0,-5.5,0.0,-3.0
한화,-2.0,2.0,-15.5,-4.5,3.5,-10.0,-19.0,-2.5,3.0,0.0
