Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,6.0,6.0,-3.5,4.0,3.5,5.5,-14.5
OB,-6.0,0.0,0.0,-9.5,-2.0,-2.5,-0.5,-20.5
롯데,-6.0,0.0,0.0,-9.5,-2.0,-2.5,-0.5,-20.5
삼성,3.5,9.5,9.5,0.0,7.5,7.0,9.0,-11.0
쌍방울,-4.0,2.0,2.0,-7.5,0.0,-0.5,1.5,-18.5
한화,-3.5,2.5,2.5,-7.0,0.5,0.0,2.0,-18.0
해태,-5.5,0.5,0.5,-9.0,-1.5,-2.0,0.0,-20.0
현대,14.5,20.5,20.5,11.0,18.5,18.0,20.0,0.0
