Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,10.0,-5.0,4.0,-3.0,4.5,7.5,-7.0
SK,-10.0,0.0,-15.0,-6.0,-13.0,-5.5,-2.5,-17.0
두산,5.0,15.0,0.0,9.0,2.0,9.5,12.5,-2.0
롯데,-4.0,6.0,-9.0,0.0,-7.0,0.5,3.5,-11.0
삼성,3.0,13.0,-2.0,7.0,0.0,7.5,10.5,-4.0
한화,-4.5,5.5,-9.5,-0.5,-7.5,0.0,3.0,-11.5
해태,-7.5,2.5,-12.5,-3.5,-10.5,-3.0,0.0,-14.5
현대,7.0,17.0,2.0,11.0,4.0,11.5,14.5,0.0
