Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,19.5,-10.5,-4.0,-7.5,7.5,5.5,-17.0
SK,-19.5,0.0,-30.0,-23.5,-27.0,-12.0,-14.0,-36.5
두산,10.5,30.0,0.0,6.5,3.0,18.0,16.0,-6.5
롯데,4.0,23.5,-6.5,0.0,-3.5,11.5,9.5,-13.0
삼성,7.5,27.0,-3.0,3.5,0.0,15.0,13.0,-9.5
한화,-7.5,12.0,-18.0,-11.5,-15.0,0.0,-2.0,-24.5
해태,-5.5,14.0,-16.0,-9.5,-13.0,2.0,0.0,-22.5
현대,17.0,36.5,6.5,13.0,9.5,24.5,22.5,0.0
