Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,26.5,21.5,18.0,31.5,9.5,15.0,14.0
OB,-26.5,0.0,-5.0,-8.5,5.0,-17.0,-11.5,-12.5
롯데,-21.5,5.0,0.0,-3.5,10.0,-12.0,-6.5,-7.5
삼성,-18.0,8.5,3.5,0.0,13.5,-8.5,-3.0,-4.0
쌍방울,-31.5,-5.0,-10.0,-13.5,0.0,-22.0,-16.5,-17.5
태평양,-9.5,17.0,12.0,8.5,22.0,0.0,5.5,4.5
한화,-15.0,11.5,6.5,3.0,16.5,-5.5,0.0,-1.0
해태,-14.0,12.5,7.5,4.0,17.5,-4.5,1.0,0.0
