Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,4.0,-7.5,1.0,-5.5,-8.0,-13.0,8.0
LG,-4.0,0.0,-11.5,-3.0,-9.5,-12.0,-17.0,4.0
SK,7.5,11.5,0.0,8.5,2.0,-0.5,-5.5,15.5
넥센,-1.0,3.0,-8.5,0.0,-6.5,-9.0,-14.0,7.0
두산,5.5,9.5,-2.0,6.5,0.0,-2.5,-7.5,13.5
롯데,8.0,12.0,0.5,9.0,2.5,0.0,-5.0,16.0
삼성,13.0,17.0,5.5,14.0,7.5,5.0,0.0,21.0
한화,-8.0,-4.0,-15.5,-7.0,-13.5,-16.0,-21.0,0.0
