Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,25.0,-6.5,3.5,-4.0,17.0,12.5,-19.5
SK,-25.0,0.0,-31.5,-21.5,-29.0,-8.0,-12.5,-44.5
두산,6.5,31.5,0.0,10.0,2.5,23.5,19.0,-13.0
롯데,-3.5,21.5,-10.0,0.0,-7.5,13.5,9.0,-23.0
삼성,4.0,29.0,-2.5,7.5,0.0,21.0,16.5,-15.5
한화,-17.0,8.0,-23.5,-13.5,-21.0,0.0,-4.5,-36.5
해태,-12.5,12.5,-19.0,-9.0,-16.5,4.5,0.0,-32.0
현대,19.5,44.5,13.0,23.0,15.5,36.5,32.0,0.0
