Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,15.0,-2.5,4.0,2.0,9.0,6.0,-9.5
SK,-15.0,0.0,-17.5,-11.0,-13.0,-6.0,-9.0,-24.5
두산,2.5,17.5,0.0,6.5,4.5,11.5,8.5,-7.0
롯데,-4.0,11.0,-6.5,0.0,-2.0,5.0,2.0,-13.5
삼성,-2.0,13.0,-4.5,2.0,0.0,7.0,4.0,-11.5
한화,-9.0,6.0,-11.5,-5.0,-7.0,0.0,-3.0,-18.5
해태,-6.0,9.0,-8.5,-2.0,-4.0,3.0,0.0,-15.5
현대,9.5,24.5,7.0,13.5,11.5,18.5,15.5,0.0
