Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-5.0,8.5,3.5,-3.5,-2.0,0.0,-7.0,15.5
LG,5.0,0.0,13.5,8.5,1.5,3.0,5.0,-2.0,20.5
NC,-8.5,-13.5,0.0,-5.0,-12.0,-10.5,-8.5,-15.5,7.0
SK,-3.5,-8.5,5.0,0.0,-7.0,-5.5,-3.5,-10.5,12.0
넥센,3.5,-1.5,12.0,7.0,0.0,1.5,3.5,-3.5,19.0
두산,2.0,-3.0,10.5,5.5,-1.5,0.0,2.0,-5.0,17.5
롯데,0.0,-5.0,8.5,3.5,-3.5,-2.0,0.0,-7.0,15.5
삼성,7.0,2.0,15.5,10.5,3.5,5.0,7.0,0.0,22.5
한화,-15.5,-20.5,-7.0,-12.0,-19.0,-17.5,-15.5,-22.5,0.0
