Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,2.5,-5.0,-4.0,-5.0,-3.0,-2.5,-3.0,1.0
LG,-2.5,0.0,-7.5,-6.5,-7.5,-5.5,-5.0,-5.5,-1.5
NC,5.0,7.5,0.0,1.0,0.0,2.0,2.5,2.0,6.0
SK,4.0,6.5,-1.0,0.0,-1.0,1.0,1.5,1.0,5.0
넥센,5.0,7.5,0.0,1.0,0.0,2.0,2.5,2.0,6.0
두산,3.0,5.5,-2.0,-1.0,-2.0,0.0,0.5,0.0,4.0
롯데,2.5,5.0,-2.5,-1.5,-2.5,-0.5,0.0,-0.5,3.5
삼성,3.0,5.5,-2.0,-1.0,-2.0,0.0,0.5,0.0,4.0
한화,-1.0,1.5,-6.0,-5.0,-6.0,-4.0,-3.5,-4.0,0.0
