Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,2.0,-13.0,-7.0,-5.0,-4.0,-7.0,-1.0
LG,-2.0,0.0,-15.0,-9.0,-7.0,-6.0,-9.0,-3.0
SK,13.0,15.0,0.0,6.0,8.0,9.0,6.0,12.0
두산,7.0,9.0,-6.0,0.0,2.0,3.0,0.0,6.0
롯데,5.0,7.0,-8.0,-2.0,0.0,1.0,-2.0,4.0
삼성,4.0,6.0,-9.0,-3.0,-1.0,0.0,-3.0,3.0
한화,7.0,9.0,-6.0,0.0,2.0,3.0,0.0,6.0
히어로즈,1.0,3.0,-12.0,-6.0,-4.0,-3.0,-6.0,0.0
