Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,4.0,0.0,-1.0,0.0,-3.0,-2.0,2.0
LG,-4.0,0.0,-4.0,-5.0,-4.0,-7.0,-6.0,-2.0
SK,0.0,4.0,0.0,-1.0,0.0,-3.0,-2.0,2.0
두산,1.0,5.0,1.0,0.0,1.0,-2.0,-1.0,3.0
롯데,0.0,4.0,0.0,-1.0,0.0,-3.0,-2.0,2.0
삼성,3.0,7.0,3.0,2.0,3.0,0.0,1.0,5.0
한화,2.0,6.0,2.0,1.0,2.0,-1.0,0.0,4.0
현대,-2.0,2.0,-2.0,-3.0,-2.0,-5.0,-4.0,0.0
