Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-20.5,-0.5,-10.0,-19.5,-19.0,-13.5,-21.5,11.0
LG,20.5,0.0,20.0,10.5,1.0,1.5,7.0,-1.0,31.5
NC,0.5,-20.0,0.0,-9.5,-19.0,-18.5,-13.0,-21.0,11.5
SK,10.0,-10.5,9.5,0.0,-9.5,-9.0,-3.5,-11.5,21.0
넥센,19.5,-1.0,19.0,9.5,0.0,0.5,6.0,-2.0,30.5
두산,19.0,-1.5,18.5,9.0,-0.5,0.0,5.5,-2.5,30.0
롯데,13.5,-7.0,13.0,3.5,-6.0,-5.5,0.0,-8.0,24.5
삼성,21.5,1.0,21.0,11.5,2.0,2.5,8.0,0.0,32.5
한화,-11.0,-31.5,-11.5,-21.0,-30.5,-30.0,-24.5,-32.5,0.0
