Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-4.0,-5.0,-15.5,-5.5,2.5,-1.5,-13.0
OB,4.0,0.0,-1.0,-11.5,-1.5,6.5,2.5,-9.0
롯데,5.0,1.0,0.0,-10.5,-0.5,7.5,3.5,-8.0
빙그레,15.5,11.5,10.5,0.0,10.0,18.0,14.0,2.5
삼성,5.5,1.5,0.5,-10.0,0.0,8.0,4.0,-7.5
쌍방울,-2.5,-6.5,-7.5,-18.0,-8.0,0.0,-4.0,-15.5
태평양,1.5,-2.5,-3.5,-14.0,-4.0,4.0,0.0,-11.5
해태,13.0,9.0,8.0,-2.5,7.5,15.5,11.5,0.0
