Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,9.5,7.5,7.5,15.0,5.0,8.5,4.0
OB,-9.5,0.0,-2.0,-2.0,5.5,-4.5,-1.0,-5.5
롯데,-7.5,2.0,0.0,0.0,7.5,-2.5,1.0,-3.5
삼성,-7.5,2.0,0.0,0.0,7.5,-2.5,1.0,-3.5
쌍방울,-15.0,-5.5,-7.5,-7.5,0.0,-10.0,-6.5,-11.0
태평양,-5.0,4.5,2.5,2.5,10.0,0.0,3.5,-1.0
한화,-8.5,1.0,-1.0,-1.0,6.5,-3.5,0.0,-4.5
해태,-4.0,5.5,3.5,3.5,11.0,1.0,4.5,0.0
