Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,0.0,-2.0,14.0,8.0,6.5,0.0,8.5
LG,0.0,0.0,-2.0,14.0,8.0,6.5,0.0,8.5
SK,2.0,2.0,0.0,16.0,10.0,8.5,2.0,10.5
넥센,-14.0,-14.0,-16.0,0.0,-6.0,-7.5,-14.0,-5.5
두산,-8.0,-8.0,-10.0,6.0,0.0,-1.5,-8.0,0.5
롯데,-6.5,-6.5,-8.5,7.5,1.5,0.0,-6.5,2.0
삼성,0.0,0.0,-2.0,14.0,8.0,6.5,0.0,8.5
한화,-8.5,-8.5,-10.5,5.5,-0.5,-2.0,-8.5,0.0
