Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,1.5,4.5,4.0,0.5,5.5,2.5,1.5
OB,-1.5,0.0,3.0,2.5,-1.0,4.0,1.0,0.0
롯데,-4.5,-3.0,0.0,-0.5,-4.0,1.0,-2.0,-3.0
빙그레,-4.0,-2.5,0.5,0.0,-3.5,1.5,-1.5,-2.5
삼성,-0.5,1.0,4.0,3.5,0.0,5.0,2.0,1.0
쌍방울,-5.5,-4.0,-1.0,-1.5,-5.0,0.0,-3.0,-4.0
태평양,-2.5,-1.0,2.0,1.5,-2.0,3.0,0.0,-1.0
해태,-1.5,0.0,3.0,2.5,-1.0,4.0,1.0,0.0
