Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,1.0,-1.5,-2.0,14.0,7.0,8.0,2.5
두산,-1.0,0.0,-2.5,-3.0,13.0,6.0,7.0,1.5
롯데,1.5,2.5,0.0,-0.5,15.5,8.5,9.5,4.0
삼성,2.0,3.0,0.5,0.0,16.0,9.0,10.0,4.5
쌍방울,-14.0,-13.0,-15.5,-16.0,0.0,-7.0,-6.0,-11.5
한화,-7.0,-6.0,-8.5,-9.0,7.0,0.0,1.0,-4.5
해태,-8.0,-7.0,-9.5,-10.0,6.0,-1.0,0.0,-5.5
현대,-2.5,-1.5,-4.0,-4.5,11.5,4.5,5.5,0.0
