Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-2.0,-2.5,0.5,-1.5,-2.5,1.0,3.0
LG,2.0,0.0,-0.5,2.5,0.5,-0.5,3.0,5.0
SK,2.5,0.5,0.0,3.0,1.0,0.0,3.5,5.5
넥센,-0.5,-2.5,-3.0,0.0,-2.0,-3.0,0.5,2.5
두산,1.5,-0.5,-1.0,2.0,0.0,-1.0,2.5,4.5
롯데,2.5,0.5,0.0,3.0,1.0,0.0,3.5,5.5
삼성,-1.0,-3.0,-3.5,-0.5,-2.5,-3.5,0.0,2.0
한화,-3.0,-5.0,-5.5,-2.5,-4.5,-5.5,-2.0,0.0
