Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,6.0,1.5,-3.0,3.5,-5.0,-1.0,-6.0
LG,-6.0,0.0,-4.5,-9.0,-2.5,-11.0,-7.0,-12.0
SK,-1.5,4.5,0.0,-4.5,2.0,-6.5,-2.5,-7.5
두산,3.0,9.0,4.5,0.0,6.5,-2.0,2.0,-3.0
롯데,-3.5,2.5,-2.0,-6.5,0.0,-8.5,-4.5,-9.5
삼성,5.0,11.0,6.5,2.0,8.5,0.0,4.0,-1.0
한화,1.0,7.0,2.5,-2.0,4.5,-4.0,0.0,-5.0
현대,6.0,12.0,7.5,3.0,9.5,1.0,5.0,0.0
