Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,0.5,1.5,-1.0,-3.0,-4.5,-2.5,-7.0
OB,-0.5,0.0,1.0,-1.5,-3.5,-5.0,-3.0,-7.5
롯데,-1.5,-1.0,0.0,-2.5,-4.5,-6.0,-4.0,-8.5
삼성,1.0,1.5,2.5,0.0,-2.0,-3.5,-1.5,-6.0
쌍방울,3.0,3.5,4.5,2.0,0.0,-1.5,0.5,-4.0
한화,4.5,5.0,6.0,3.5,1.5,0.0,2.0,-2.5
해태,2.5,3.0,4.0,1.5,-0.5,-2.0,0.0,-4.5
현대,7.0,7.5,8.5,6.0,4.0,2.5,4.5,0.0
