Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,3.5,-2.5,-3.0,-11.5,-10.0,-17.5,-10.0
OB,-3.5,0.0,-6.0,-6.5,-15.0,-13.5,-21.0,-13.5
롯데,2.5,6.0,0.0,-0.5,-9.0,-7.5,-15.0,-7.5
삼성,3.0,6.5,0.5,0.0,-8.5,-7.0,-14.5,-7.0
쌍방울,11.5,15.0,9.0,8.5,0.0,1.5,-6.0,1.5
한화,10.0,13.5,7.5,7.0,-1.5,0.0,-7.5,0.0
해태,17.5,21.0,15.0,14.5,6.0,7.5,0.0,7.5
현대,10.0,13.5,7.5,7.0,-1.5,0.0,-7.5,0.0
