Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,13.0,-16.0,-7.0,-3.0,0.0,-6.0,6.0
LG,-13.0,0.0,-29.0,-20.0,-16.0,-13.0,-19.0,-7.0
SK,16.0,29.0,0.0,9.0,13.0,16.0,10.0,22.0
두산,7.0,20.0,-9.0,0.0,4.0,7.0,1.0,13.0
롯데,3.0,16.0,-13.0,-4.0,0.0,3.0,-3.0,9.0
삼성,0.0,13.0,-16.0,-7.0,-3.0,0.0,-6.0,6.0
한화,6.0,19.0,-10.0,-1.0,3.0,6.0,0.0,12.0
히어로즈,-6.0,7.0,-22.0,-13.0,-9.0,-6.0,-12.0,0.0
