Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,-1.5,4.5,9.0,27.5,22.5,18.0,8.0
OB,1.5,0.0,6.0,10.5,29.0,24.0,19.5,9.5
롯데,-4.5,-6.0,0.0,4.5,23.0,18.0,13.5,3.5
삼성,-9.0,-10.5,-4.5,0.0,18.5,13.5,9.0,-1.0
쌍방울,-27.5,-29.0,-23.0,-18.5,0.0,-5.0,-9.5,-19.5
태평양,-22.5,-24.0,-18.0,-13.5,5.0,0.0,-4.5,-14.5
한화,-18.0,-19.5,-13.5,-9.0,9.5,4.5,0.0,-10.0
해태,-8.0,-9.5,-3.5,1.0,19.5,14.5,10.0,0.0
