Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,20.5,14.0,23.5,41.0,2.5,15.0,0.5
LG,-20.5,0.0,-6.5,3.0,20.5,-18.0,-5.5,-20.0
SK,-14.0,6.5,0.0,9.5,27.0,-11.5,1.0,-13.5
두산,-23.5,-3.0,-9.5,0.0,17.5,-21.0,-8.5,-23.0
롯데,-41.0,-20.5,-27.0,-17.5,0.0,-38.5,-26.0,-40.5
삼성,-2.5,18.0,11.5,21.0,38.5,0.0,12.5,-2.0
한화,-15.0,5.5,-1.0,8.5,26.0,-12.5,0.0,-14.5
현대,-0.5,20.0,13.5,23.0,40.5,2.0,14.5,0.0
