Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,20.5,-10.5,-2.0,-7.0,7.5,3.5,-14.0
SK,-20.5,0.0,-31.0,-22.5,-27.5,-13.0,-17.0,-34.5
두산,10.5,31.0,0.0,8.5,3.5,18.0,14.0,-3.5
롯데,2.0,22.5,-8.5,0.0,-5.0,9.5,5.5,-12.0
삼성,7.0,27.5,-3.5,5.0,0.0,14.5,10.5,-7.0
한화,-7.5,13.0,-18.0,-9.5,-14.5,0.0,-4.0,-21.5
해태,-3.5,17.0,-14.0,-5.5,-10.5,4.0,0.0,-17.5
현대,14.0,34.5,3.5,12.0,7.0,21.5,17.5,0.0
