Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,3.5,11.0,6.0,0.5,2.0,5.0,2.5,10.0
LG,-3.5,0.0,7.5,2.5,-3.0,-1.5,1.5,-1.0,6.5
NC,-11.0,-7.5,0.0,-5.0,-10.5,-9.0,-6.0,-8.5,-1.0
SK,-6.0,-2.5,5.0,0.0,-5.5,-4.0,-1.0,-3.5,4.0
넥센,-0.5,3.0,10.5,5.5,0.0,1.5,4.5,2.0,9.5
두산,-2.0,1.5,9.0,4.0,-1.5,0.0,3.0,0.5,8.0
롯데,-5.0,-1.5,6.0,1.0,-4.5,-3.0,0.0,-2.5,5.0
삼성,-2.5,1.0,8.5,3.5,-2.0,-0.5,2.5,0.0,7.5
한화,-10.0,-6.5,1.0,-4.0,-9.5,-8.0,-5.0,-7.5,0.0
