Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,4.0,0.0,15.0,27.5,-7.0,8.5,-8.0
LG,-4.0,0.0,-4.0,11.0,23.5,-11.0,4.5,-12.0
SK,0.0,4.0,0.0,15.0,27.5,-7.0,8.5,-8.0
두산,-15.0,-11.0,-15.0,0.0,12.5,-22.0,-6.5,-23.0
롯데,-27.5,-23.5,-27.5,-12.5,0.0,-34.5,-19.0,-35.5
삼성,7.0,11.0,7.0,22.0,34.5,0.0,15.5,-1.0
한화,-8.5,-4.5,-8.5,6.5,19.0,-15.5,0.0,-16.5
현대,8.0,12.0,8.0,23.0,35.5,1.0,16.5,0.0
