Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,13.5,12.5,9.5,22.0,7.0,5.5,8.0
OB,-13.5,0.0,-1.0,-4.0,8.5,-6.5,-8.0,-5.5
롯데,-12.5,1.0,0.0,-3.0,9.5,-5.5,-7.0,-4.5
삼성,-9.5,4.0,3.0,0.0,12.5,-2.5,-4.0,-1.5
쌍방울,-22.0,-8.5,-9.5,-12.5,0.0,-15.0,-16.5,-14.0
태평양,-7.0,6.5,5.5,2.5,15.0,0.0,-1.5,1.0
한화,-5.5,8.0,7.0,4.0,16.5,1.5,0.0,2.5
해태,-8.0,5.5,4.5,1.5,14.0,-1.0,-2.5,0.0
