Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,2.5,7.5,3.0,-5.5,1.0,0.5,-4.5,9.0
LG,-2.5,0.0,5.0,0.5,-8.0,-1.5,-2.0,-7.0,6.5
NC,-7.5,-5.0,0.0,-4.5,-13.0,-6.5,-7.0,-12.0,1.5
SK,-3.0,-0.5,4.5,0.0,-8.5,-2.0,-2.5,-7.5,6.0
넥센,5.5,8.0,13.0,8.5,0.0,6.5,6.0,1.0,14.5
두산,-1.0,1.5,6.5,2.0,-6.5,0.0,-0.5,-5.5,8.0
롯데,-0.5,2.0,7.0,2.5,-6.0,0.5,0.0,-5.0,8.5
삼성,4.5,7.0,12.0,7.5,-1.0,5.5,5.0,0.0,13.5
한화,-9.0,-6.5,-1.5,-6.0,-14.5,-8.0,-8.5,-13.5,0.0
