,Year,Team1,Game_idx,dummy_draw,dummy_lose,dummy_win,cum_win,cum_draw,cum_lose,Wpct
4444,1993,쌍방울,119,0,0,1,40,5,74,0.3508771929824561
4445,1993,쌍방울,120,0,1,0,40,5,75,0.34782608695652173
4446,1993,쌍방울,121,0,0,1,41,5,75,0.35344827586206895
4447,1993,쌍방울,122,0,1,0,41,5,76,0.3504273504273504
4448,1993,쌍방울,123,0,1,0,41,5,77,0.3474576271186441
4449,1993,쌍방울,124,0,0,1,42,5,77,0.35294117647058826
4450,1993,쌍방울,125,0,0,1,43,5,77,0.35833333333333334
4451,1993,쌍방울,126,0,1,0,43,5,78,0.35537190082644626
4452,1993,태평양,1,0,1,0,0,0,1,0.0
4453,1993,태평양,2,0,1,0,0,0,2,0.0
4454,1993,태평양,3,0,1,0,0,0,3,0.0
4455,1993,태평양,4,0,1,0,0,0,4,0.0
4456,1993,태평양,5,0,0,1,1,0,4,0.2
4457,1993,태평양,6,0,0,1,2,0,4,0.3333333333333333
4458,1993,태평양,7,0,1,0,2,0,5,0.2857142857142857
4459,1993,태평양,8,0,1,0,2,0,6,0.25
4460,1993,태평양,9,0,0,1,3,0,6,0.3333333333333333
4461,1993,태평양,10,1,0,0,3,1,6,0.3333333333333333
4462,1993,태평양,11,0,0,1,4,1,6,0.4
4463,1993,태평양,12,0,1,0,4,1,7,0.36363636363636365
4464,1993,태평양,13,0,1,0,4,1,8,0.3333333333333333
4465,1993,태평양,14,0,1,0,4,1,9,0.3076923076923077
4466,1993,태평양,15,0,1,0,4,1,10,0.2857142857142857
4467,1993,태평양,16,0,1,0,4,1,11,0.26666666666666666
4468,1993,태평양,17,0,0,1,5,1,11,0.3125
4469,1993,태평양,18,0,0,1,6,1,11,0.35294117647058826
4470,1993,태평양,19,0,1,0,6,1,12,0.3333333333333333
4471,1993,태평양,20,0,1,0,6,1,13,0.3157894736842105
4472,1993,태평양,21,0,1,0,6,1,14,0.3
4473,1993,태평양,22,0,1,0,6,1,15,0.2857142857142857
4474,1993,태평양,23,0,1,0,6,1,16,0.2727272727272727
4475,1993,태평양,24,0,0,1,7,1,16,0.30434782608695654
4476,1993,태평양,25,0,1,0,7,1,17,0.2916666666666667
4477,1993,태평양,26,0,1,0,7,1,18,0.28
4478,1993,태평양,27,0,0,1,8,1,18,0.3076923076923077
4479,1993,태평양,28,0,0,1,9,1,18,0.3333333333333333
4480,1993,태평양,29,0,1,0,9,1,19,0.32142857142857145
4481,1993,태평양,30,1,0,0,9,2,19,0.32142857142857145
4482,1993,태평양,31,1,0,0,9,3,19,0.32142857142857145
4483,1993,태평양,32,0,0,1,10,3,19,0.3448275862068966
4484,1993,태평양,33,0,1,0,10,3,20,0.3333333333333333
4485,1993,태평양,34,0,1,0,10,3,21,0.3225806451612903
4486,1993,태평양,35,0,1,0,10,3,22,0.3125
4487,1993,태평양,36,0,1,0,10,3,23,0.30303030303030304
4488,1993,태평양,37,0,0,1,11,3,23,0.3235294117647059
4489,1993,태평양,38,1,0,0,11,4,23,0.3235294117647059
4490,1993,태평양,39,0,1,0,11,4,24,0.3142857142857143
4491,1993,태평양,40,0,1,0,11,4,25,0.3055555555555556
4492,1993,태평양,41,0,1,0,11,4,26,0.2972972972972973
4493,1993,태평양,42,0,1,0,11,4,27,0.2894736842105263
4494,1993,태평양,43,0,1,0,11,4,28,0.28205128205128205
4495,1993,태평양,44,0,0,1,12,4,28,0.3
4496,1993,태평양,45,0,1,0,12,4,29,0.2926829268292683
4497,1993,태평양,46,0,1,0,12,4,30,0.2857142857142857
4498,1993,태평양,47,0,0,1,13,4,30,0.3023255813953488
4499,1993,태평양,48,1,0,0,13,5,30,0.3023255813953488
4500,1993,태평양,49,0,0,1,14,5,30,0.3181818181818182
4501,1993,태평양,50,0,0,1,15,5,30,0.3333333333333333
4502,1993,태평양,51,0,1,0,15,5,31,0.32608695652173914
4503,1993,태평양,52,0,0,1,16,5,31,0.3404255319148936
4504,1993,태평양,53,0,0,1,17,5,31,0.3541666666666667
4505,1993,태평양,54,0,0,1,18,5,31,0.3673469387755102
4506,1993,태평양,55,0,1,0,18,5,32,0.36
4507,1993,태평양,56,0,0,1,19,5,32,0.37254901960784315
4508,1993,태평양,57,0,1,0,19,5,33,0.36538461538461536
4509,1993,태평양,58,0,0,1,20,5,33,0.37735849056603776
4510,1993,태평양,59,1,0,0,20,6,33,0.37735849056603776
4511,1993,태평양,60,0,0,1,21,6,33,0.3888888888888889
4512,1993,태평양,61,0,1,0,21,6,34,0.38181818181818183
4513,1993,태평양,62,0,1,0,21,6,35,0.375
4514,1993,태평양,63,0,0,1,22,6,35,0.38596491228070173
4515,1993,태평양,64,0,1,0,22,6,36,0.3793103448275862
4516,1993,태평양,65,0,0,1,23,6,36,0.3898305084745763
4517,1993,태평양,66,1,0,0,23,7,36,0.3898305084745763
4518,1993,태평양,67,0,1,0,23,7,37,0.38333333333333336
4519,1993,태평양,68,0,1,0,23,7,38,0.3770491803278688
4520,1993,태평양,69,0,0,1,24,7,38,0.3870967741935484
4521,1993,태평양,70,0,1,0,24,7,39,0.38095238095238093
4522,1993,태평양,71,0,1,0,24,7,40,0.375
4523,1993,태평양,72,0,1,0,24,7,41,0.36923076923076925
4524,1993,태평양,73,0,1,0,24,7,42,0.36363636363636365
4525,1993,태평양,74,0,1,0,24,7,43,0.3582089552238806
4526,1993,태평양,75,0,1,0,24,7,44,0.35294117647058826
4527,1993,태평양,76,0,1,0,24,7,45,0.34782608695652173
4528,1993,태평양,77,0,1,0,24,7,46,0.34285714285714286
4529,1993,태평양,78,0,0,1,25,7,46,0.352112676056338
4530,1993,태평양,79,0,1,0,25,7,47,0.3472222222222222
4531,1993,태평양,80,0,1,0,25,7,48,0.3424657534246575
4532,1993,태평양,81,0,1,0,25,7,49,0.33783783783783783
4533,1993,태평양,82,0,1,0,25,7,50,0.3333333333333333
4534,1993,태평양,83,0,0,1,26,7,50,0.34210526315789475
4535,1993,태평양,84,0,0,1,27,7,50,0.35064935064935066
4536,1993,태평양,85,0,0,1,28,7,50,0.358974358974359
4537,1993,태평양,86,0,1,0,28,7,51,0.35443037974683544
4538,1993,태평양,87,0,1,0,28,7,52,0.35
4539,1993,태평양,88,1,0,0,28,8,52,0.35
4540,1993,태평양,89,0,1,0,28,8,53,0.345679012345679
4541,1993,태평양,90,0,1,0,28,8,54,0.34146341463414637
4542,1993,태평양,91,0,1,0,28,8,55,0.3373493975903614
4543,1993,태평양,92,0,1,0,28,8,56,0.3333333333333333
4544,1993,태평양,93,0,1,0,28,8,57,0.32941176470588235
4545,1993,태평양,94,0,1,0,28,8,58,0.32558139534883723
4546,1993,태평양,95,1,0,0,28,9,58,0.32558139534883723
4547,1993,태평양,96,0,1,0,28,9,59,0.3218390804597701
4548,1993,태평양,97,0,1,0,28,9,60,0.3181818181818182
4549,1993,태평양,98,0,1,0,28,9,61,0.3146067415730337
4550,1993,태평양,99,0,1,0,28,9,62,0.3111111111111111
4551,1993,태평양,100,0,1,0,28,9,63,0.3076923076923077
4552,1993,태평양,101,0,1,0,28,9,64,0.30434782608695654
4553,1993,태평양,102,0,1,0,28,9,65,0.3010752688172043
4554,1993,태평양,103,0,0,1,29,9,65,0.30851063829787234
4555,1993,태평양,104,0,1,0,29,9,66,0.30526315789473685
4556,1993,태평양,105,0,0,1,30,9,66,0.3125
4557,1993,태평양,106,0,1,0,30,9,67,0.30927835051546393
4558,1993,태평양,107,0,1,0,30,9,68,0.30612244897959184
4559,1993,태평양,108,0,0,1,31,9,68,0.31313131313131315
4560,1993,태평양,109,0,0,1,32,9,68,0.32
4561,1993,태평양,110,1,0,0,32,10,68,0.32
4562,1993,태평양,111,0,1,0,32,10,69,0.31683168316831684
4563,1993,태평양,112,0,1,0,32,10,70,0.3137254901960784
4564,1993,태평양,113,0,1,0,32,10,71,0.3106796116504854
4565,1993,태평양,114,0,1,0,32,10,72,0.3076923076923077
4566,1993,태평양,115,0,1,0,32,10,73,0.3047619047619048
4567,1993,태평양,116,0,0,1,33,10,73,0.3113207547169811
4568,1993,태평양,117,0,1,0,33,10,74,0.308411214953271
4569,1993,태평양,118,0,1,0,33,10,75,0.3055555555555556
4570,1993,태평양,119,0,1,0,33,10,76,0.30275229357798167
4571,1993,태평양,120,0,1,0,33,10,77,0.3
4572,1993,태평양,121,0,0,1,34,10,77,0.3063063063063063
4573,1993,태평양,122,0,1,0,34,10,78,0.30357142857142855
4574,1993,태평양,123,0,1,0,34,10,79,0.3008849557522124
4575,1993,태평양,124,0,1,0,34,10,80,0.2982456140350877
4576,1993,태평양,125,0,1,0,34,10,81,0.2956521739130435
4577,1993,태평양,126,0,1,0,34,10,82,0.29310344827586204
4578,1993,해태,1,0,1,0,0,0,1,0.0
4579,1993,해태,2,0,0,1,1,0,1,0.5
4580,1993,해태,3,0,0,1,2,0,1,0.6666666666666666
4581,1993,해태,4,0,0,1,3,0,1,0.75
4582,1993,해태,5,0,0,1,4,0,1,0.8
4583,1993,해태,6,0,0,1,5,0,1,0.8333333333333334
4584,1993,해태,7,0,0,1,6,0,1,0.8571428571428571
4585,1993,해태,8,0,1,0,6,0,2,0.75
4586,1993,해태,9,0,1,0,6,0,3,0.6666666666666666
4587,1993,해태,10,0,1,0,6,0,4,0.6
4588,1993,해태,11,0,0,1,7,0,4,0.6363636363636364
4589,1993,해태,12,0,0,1,8,0,4,0.6666666666666666
4590,1993,해태,13,0,0,1,9,0,4,0.6923076923076923
4591,1993,해태,14,0,0,1,10,0,4,0.7142857142857143
4592,1993,해태,15,0,0,1,11,0,4,0.7333333333333333
4593,1993,해태,16,0,0,1,12,0,4,0.75
4594,1993,해태,17,0,0,1,13,0,4,0.7647058823529411
4595,1993,해태,18,0,0,1,14,0,4,0.7777777777777778
4596,1993,해태,19,0,1,0,14,0,5,0.7368421052631579
4597,1993,해태,20,0,1,0,14,0,6,0.7
4598,1993,해태,21,0,1,0,14,0,7,0.6666666666666666
4599,1993,해태,22,0,0,1,15,0,7,0.6818181818181818
4600,1993,해태,23,0,0,1,16,0,7,0.6956521739130435
4601,1993,해태,24,0,0,1,17,0,7,0.7083333333333334
4602,1993,해태,25,0,1,0,17,0,8,0.68
4603,1993,해태,26,0,0,1,18,0,8,0.6923076923076923
4604,1993,해태,27,0,0,1,19,0,8,0.7037037037037037
4605,1993,해태,28,0,0,1,20,0,8,0.7142857142857143
4606,1993,해태,29,0,0,1,21,0,8,0.7241379310344828
4607,1993,해태,30,0,0,1,22,0,8,0.7333333333333333
4608,1993,해태,31,1,0,0,22,1,8,0.7333333333333333
4609,1993,해태,32,0,1,0,22,1,9,0.7096774193548387
4610,1993,해태,33,0,0,1,23,1,9,0.71875
4611,1993,해태,34,0,1,0,23,1,10,0.696969696969697
4612,1993,해태,35,0,1,0,23,1,11,0.6764705882352942
4613,1993,해태,36,0,0,1,24,1,11,0.6857142857142857
4614,1993,해태,37,0,0,1,25,1,11,0.6944444444444444
4615,1993,해태,38,0,0,1,26,1,11,0.7027027027027027
4616,1993,해태,39,0,0,1,27,1,11,0.7105263157894737
4617,1993,해태,40,0,0,1,28,1,11,0.717948717948718
4618,1993,해태,41,0,0,1,29,1,11,0.725
4619,1993,해태,42,0,0,1,30,1,11,0.7317073170731707
4620,1993,해태,43,0,0,1,31,1,11,0.7380952380952381
4621,1993,해태,44,0,1,0,31,1,12,0.7209302325581395
4622,1993,해태,45,0,0,1,32,1,12,0.7272727272727273
4623,1993,해태,46,0,1,0,32,1,13,0.7111111111111111
4624,1993,해태,47,0,1,0,32,1,14,0.6956521739130435
4625,1993,해태,48,0,0,1,33,1,14,0.7021276595744681
4626,1993,해태,49,0,0,1,34,1,14,0.7083333333333334
4627,1993,해태,50,0,0,1,35,1,14,0.7142857142857143
4628,1993,해태,51,0,0,1,36,1,14,0.72
4629,1993,해태,52,0,0,1,37,1,14,0.7254901960784313
4630,1993,해태,53,0,1,0,37,1,15,0.7115384615384616
4631,1993,해태,54,0,1,0,37,1,16,0.6981132075471698
4632,1993,해태,55,0,0,1,38,1,16,0.7037037037037037
4633,1993,해태,56,0,1,0,38,1,17,0.6909090909090909
4634,1993,해태,57,0,0,1,39,1,17,0.6964285714285714
4635,1993,해태,58,0,0,1,40,1,17,0.7017543859649122
4636,1993,해태,59,0,1,0,40,1,18,0.6896551724137931
4637,1993,해태,60,0,0,1,41,1,18,0.6949152542372882
4638,1993,해태,61,0,0,1,42,1,18,0.7
4639,1993,해태,62,0,0,1,43,1,18,0.7049180327868853
4640,1993,해태,63,0,0,1,44,1,18,0.7096774193548387
4641,1993,해태,64,0,1,0,44,1,19,0.6984126984126984
4642,1993,해태,65,0,1,0,44,1,20,0.6875
4643,1993,해태,66,0,0,1,45,1,20,0.6923076923076923
4644,1993,해태,67,0,1,0,45,1,21,0.6818181818181818
4645,1993,해태,68,0,1,0,45,1,22,0.6716417910447762
4646,1993,해태,69,0,1,0,45,1,23,0.6617647058823529
4647,1993,해태,70,0,0,1,46,1,23,0.6666666666666666
4648,1993,해태,71,0,0,1,47,1,23,0.6714285714285714
4649,1993,해태,72,0,0,1,48,1,23,0.676056338028169
4650,1993,해태,73,0,1,0,48,1,24,0.6666666666666666
4651,1993,해태,74,0,1,0,48,1,25,0.6575342465753424
4652,1993,해태,75,0,1,0,48,1,26,0.6486486486486487
4653,1993,해태,76,0,0,1,49,1,26,0.6533333333333333
4654,1993,해태,77,0,1,0,49,1,27,0.6447368421052632
4655,1993,해태,78,0,1,0,49,1,28,0.6363636363636364
4656,1993,해태,79,0,0,1,50,1,28,0.6410256410256411
4657,1993,해태,80,0,0,1,51,1,28,0.6455696202531646
4658,1993,해태,81,0,1,0,51,1,29,0.6375
4659,1993,해태,82,0,0,1,52,1,29,0.6419753086419753
4660,1993,해태,83,0,0,1,53,1,29,0.6463414634146342
4661,1993,해태,84,0,0,1,54,1,29,0.6506024096385542
4662,1993,해태,85,0,1,0,54,1,30,0.6428571428571429
4663,1993,해태,86,0,0,1,55,1,30,0.6470588235294118
4664,1993,해태,87,0,1,0,55,1,31,0.6395348837209303
4665,1993,해태,88,0,1,0,55,1,32,0.632183908045977
4666,1993,해태,89,0,0,1,56,1,32,0.6363636363636364
4667,1993,해태,90,0,0,1,57,1,32,0.6404494382022472
4668,1993,해태,91,0,0,1,58,1,32,0.6444444444444445
4669,1993,해태,92,0,0,1,59,1,32,0.6483516483516484
4670,1993,해태,93,0,0,1,60,1,32,0.6521739130434783
4671,1993,해태,94,0,0,1,61,1,32,0.6559139784946236
4672,1993,해태,95,0,0,1,62,1,32,0.6595744680851063
4673,1993,해태,96,0,1,0,62,1,33,0.6526315789473685
4674,1993,해태,97,0,1,0,62,1,34,0.6458333333333334
4675,1993,해태,98,0,0,1,63,1,34,0.6494845360824743
4676,1993,해태,99,0,0,1,64,1,34,0.6530612244897959
4677,1993,해태,100,0,0,1,65,1,34,0.6565656565656566
4678,1993,해태,101,0,0,1,66,1,34,0.66
4679,1993,해태,102,0,0,1,67,1,34,0.6633663366336634
4680,1993,해태,103,0,0,1,68,1,34,0.6666666666666666
4681,1993,해태,104,0,0,1,69,1,34,0.6699029126213593
4682,1993,해태,105,0,0,1,70,1,34,0.6730769230769231
4683,1993,해태,106,0,0,1,71,1,34,0.6761904761904762
4684,1993,해태,107,0,1,0,71,1,35,0.6698113207547169
4685,1993,해태,108,0,1,0,71,1,36,0.6635514018691588
4686,1993,해태,109,0,1,0,71,1,37,0.6574074074074074
4687,1993,해태,110,1,0,0,71,2,37,0.6574074074074074
4688,1993,해태,111,0,1,0,71,2,38,0.6513761467889908
4689,1993,해태,112,0,0,1,72,2,38,0.6545454545454545
4690,1993,해태,113,0,1,0,72,2,39,0.6486486486486487
4691,1993,해태,114,0,0,1,73,2,39,0.6517857142857143
4692,1993,해태,115,0,0,1,74,2,39,0.6548672566371682
4693,1993,해태,116,0,0,1,75,2,39,0.6578947368421053
4694,1993,해태,117,0,0,1,76,2,39,0.6608695652173913
4695,1993,해태,118,0,1,0,76,2,40,0.6551724137931034
4696,1993,해태,119,1,0,0,76,3,40,0.6551724137931034
4697,1993,해태,120,0,0,1,77,3,40,0.6581196581196581
4698,1993,해태,121,0,0,1,78,3,40,0.6610169491525424
4699,1993,해태,122,0,0,1,79,3,40,0.6638655462184874
4700,1993,해태,123,0,1,0,79,3,41,0.6583333333333333
4701,1993,해태,124,0,0,1,80,3,41,0.6611570247933884
4702,1993,해태,125,0,0,1,81,3,41,0.6639344262295082
4703,1993,해태,126,0,1,0,81,3,42,0.6585365853658537
4704,1994,LG,1,0,0,1,1,0,0,1.0
4705,1994,LG,2,0,1,0,1,0,1,0.5
4706,1994,LG,3,0,0,1,2,0,1,0.6666666666666666
4707,1994,LG,4,0,0,1,3,0,1,0.75
4708,1994,LG,5,0,1,0,3,0,2,0.6
4709,1994,LG,6,0,0,1,4,0,2,0.6666666666666666
4710,1994,LG,7,0,0,1,5,0,2,0.7142857142857143
4711,1994,LG,8,0,0,1,6,0,2,0.75
4712,1994,LG,9,0,1,0,6,0,3,0.6666666666666666
4713,1994,LG,10,0,0,1,7,0,3,0.7
4714,1994,LG,11,0,0,1,8,0,3,0.7272727272727273
4715,1994,LG,12,0,1,0,8,0,4,0.6666666666666666
4716,1994,LG,13,0,0,1,9,0,4,0.6923076923076923
4717,1994,LG,14,0,0,1,10,0,4,0.7142857142857143
4718,1994,LG,15,0,0,1,11,0,4,0.7333333333333333
4719,1994,LG,16,0,1,0,11,0,5,0.6875
4720,1994,LG,17,0,0,1,12,0,5,0.7058823529411765
4721,1994,LG,18,0,1,0,12,0,6,0.6666666666666666
4722,1994,LG,19,0,0,1,13,0,6,0.6842105263157895
4723,1994,LG,20,0,0,1,14,0,6,0.7
4724,1994,LG,21,0,0,1,15,0,6,0.7142857142857143
4725,1994,LG,22,0,0,1,16,0,6,0.7272727272727273
4726,1994,LG,23,0,1,0,16,0,7,0.6956521739130435
4727,1994,LG,24,0,0,1,17,0,7,0.7083333333333334
4728,1994,LG,25,0,0,1,18,0,7,0.72
4729,1994,LG,26,0,0,1,19,0,7,0.7307692307692307
4730,1994,LG,27,0,1,0,19,0,8,0.7037037037037037
4731,1994,LG,28,0,0,1,20,0,8,0.7142857142857143
4732,1994,LG,29,0,1,0,20,0,9,0.6896551724137931
4733,1994,LG,30,0,1,0,20,0,10,0.6666666666666666
4734,1994,LG,31,0,1,0,20,0,11,0.6451612903225806
4735,1994,LG,32,0,0,1,21,0,11,0.65625
4736,1994,LG,33,0,0,1,22,0,11,0.6666666666666666
4737,1994,LG,34,0,0,1,23,0,11,0.6764705882352942
4738,1994,LG,35,0,0,1,24,0,11,0.6857142857142857
4739,1994,LG,36,0,1,0,24,0,12,0.6666666666666666
4740,1994,LG,37,0,0,1,25,0,12,0.6756756756756757
4741,1994,LG,38,0,0,1,26,0,12,0.6842105263157895
4742,1994,LG,39,0,0,1,27,0,12,0.6923076923076923
4743,1994,LG,40,0,1,0,27,0,13,0.675
4744,1994,LG,41,0,0,1,28,0,13,0.6829268292682927
4745,1994,LG,42,0,0,1,29,0,13,0.6904761904761905
4746,1994,LG,43,0,1,0,29,0,14,0.6744186046511628
4747,1994,LG,44,0,1,0,29,0,15,0.6590909090909091
4748,1994,LG,45,0,0,1,30,0,15,0.6666666666666666
4749,1994,LG,46,0,0,1,31,0,15,0.6739130434782609
4750,1994,LG,47,0,1,0,31,0,16,0.6595744680851063
4751,1994,LG,48,0,0,1,32,0,16,0.6666666666666666
4752,1994,LG,49,0,0,1,33,0,16,0.673469387755102
4753,1994,LG,50,0,1,0,33,0,17,0.66
4754,1994,LG,51,0,1,0,33,0,18,0.6470588235294118
4755,1994,LG,52,0,1,0,33,0,19,0.6346153846153846
4756,1994,LG,53,0,0,1,34,0,19,0.6415094339622641
4757,1994,LG,54,0,1,0,34,0,20,0.6296296296296297
4758,1994,LG,55,0,0,1,35,0,20,0.6363636363636364
4759,1994,LG,56,0,0,1,36,0,20,0.6428571428571429
4760,1994,LG,57,0,0,1,37,0,20,0.6491228070175439
4761,1994,LG,58,0,0,1,38,0,20,0.6551724137931034
4762,1994,LG,59,0,1,0,38,0,21,0.6440677966101694
4763,1994,LG,60,0,0,1,39,0,21,0.65
4764,1994,LG,61,0,0,1,40,0,21,0.6557377049180327
4765,1994,LG,62,0,0,1,41,0,21,0.6612903225806451
4766,1994,LG,63,0,1,0,41,0,22,0.6507936507936508
4767,1994,LG,64,0,1,0,41,0,23,0.640625
4768,1994,LG,65,0,0,1,42,0,23,0.6461538461538462
4769,1994,LG,66,0,1,0,42,0,24,0.6363636363636364
4770,1994,LG,67,0,1,0,42,0,25,0.6268656716417911
4771,1994,LG,68,0,0,1,43,0,25,0.6323529411764706
4772,1994,LG,69,0,0,1,44,0,25,0.6376811594202898
4773,1994,LG,70,0,1,0,44,0,26,0.6285714285714286
4774,1994,LG,71,0,1,0,44,0,27,0.6197183098591549
4775,1994,LG,72,0,0,1,45,0,27,0.625
4776,1994,LG,73,0,0,1,46,0,27,0.6301369863013698
4777,1994,LG,74,0,1,0,46,0,28,0.6216216216216216
4778,1994,LG,75,0,0,1,47,0,28,0.6266666666666667
4779,1994,LG,76,0,0,1,48,0,28,0.631578947368421
4780,1994,LG,77,0,0,1,49,0,28,0.6363636363636364
4781,1994,LG,78,0,0,1,50,0,28,0.6410256410256411
4782,1994,LG,79,0,0,1,51,0,28,0.6455696202531646
4783,1994,LG,80,0,1,0,51,0,29,0.6375
4784,1994,LG,81,0,0,1,52,0,29,0.6419753086419753
4785,1994,LG,82,0,0,1,53,0,29,0.6463414634146342
4786,1994,LG,83,0,1,0,53,0,30,0.6385542168674698
4787,1994,LG,84,0,0,1,54,0,30,0.6428571428571429
4788,1994,LG,85,0,0,1,55,0,30,0.6470588235294118
4789,1994,LG,86,0,1,0,55,0,31,0.6395348837209303
4790,1994,LG,87,0,0,1,56,0,31,0.6436781609195402
4791,1994,LG,88,0,1,0,56,0,32,0.6363636363636364
4792,1994,LG,89,0,0,1,57,0,32,0.6404494382022472
4793,1994,LG,90,0,1,0,57,0,33,0.6333333333333333
4794,1994,LG,91,0,1,0,57,0,34,0.6263736263736264
4795,1994,LG,92,0,1,0,57,0,35,0.6195652173913043
4796,1994,LG,93,0,0,1,58,0,35,0.6236559139784946
4797,1994,LG,94,0,1,0,58,0,36,0.6170212765957447
4798,1994,LG,95,0,1,0,58,0,37,0.6105263157894737
4799,1994,LG,96,0,0,1,59,0,37,0.6145833333333334
4800,1994,LG,97,0,0,1,60,0,37,0.6185567010309279
4801,1994,LG,98,0,0,1,61,0,37,0.6224489795918368
4802,1994,LG,99,0,0,1,62,0,37,0.6262626262626263
4803,1994,LG,100,0,0,1,63,0,37,0.63
4804,1994,LG,101,0,1,0,63,0,38,0.6237623762376238
4805,1994,LG,102,0,0,1,64,0,38,0.6274509803921569
4806,1994,LG,103,0,0,1,65,0,38,0.6310679611650486
4807,1994,LG,104,0,0,1,66,0,38,0.6346153846153846
4808,1994,LG,105,0,0,1,67,0,38,0.638095238095238
4809,1994,LG,106,0,1,0,67,0,39,0.6320754716981132
4810,1994,LG,107,0,0,1,68,0,39,0.6355140186915887
4811,1994,LG,108,0,0,1,69,0,39,0.6388888888888888
4812,1994,LG,109,0,0,1,70,0,39,0.6422018348623854
4813,1994,LG,110,0,0,1,71,0,39,0.6454545454545455
4814,1994,LG,111,0,1,0,71,0,40,0.6396396396396397
4815,1994,LG,112,0,1,0,71,0,41,0.6339285714285714
4816,1994,LG,113,0,0,1,72,0,41,0.6371681415929203
4817,1994,LG,114,0,0,1,73,0,41,0.6403508771929824
4818,1994,LG,115,0,1,0,73,0,42,0.6347826086956522
4819,1994,LG,116,0,0,1,74,0,42,0.6379310344827587
4820,1994,LG,117,0,1,0,74,0,43,0.6324786324786325
4821,1994,LG,118,0,0,1,75,0,43,0.635593220338983
4822,1994,LG,119,0,0,1,76,0,43,0.6386554621848739
4823,1994,LG,120,0,0,1,77,0,43,0.6416666666666667
4824,1994,LG,121,0,1,0,77,0,44,0.6363636363636364
4825,1994,LG,122,0,0,1,78,0,44,0.639344262295082
4826,1994,LG,123,0,0,1,79,0,44,0.6422764227642277
4827,1994,LG,124,0,1,0,79,0,45,0.6370967741935484
4828,1994,LG,125,0,0,1,80,0,45,0.64
4829,1994,LG,126,0,0,1,81,0,45,0.6428571428571429
4830,1994,OB,1,0,0,1,1,0,0,1.0
4831,1994,OB,2,0,1,0,1,0,1,0.5
4832,1994,OB,3,0,1,0,1,0,2,0.3333333333333333
4833,1994,OB,4,0,0,1,2,0,2,0.5
4834,1994,OB,5,0,0,1,3,0,2,0.6
4835,1994,OB,6,0,1,0,3,0,3,0.5
4836,1994,OB,7,0,1,0,3,0,4,0.42857142857142855
4837,1994,OB,8,0,0,1,4,0,4,0.5
4838,1994,OB,9,0,1,0,4,0,5,0.4444444444444444
4839,1994,OB,10,0,0,1,5,0,5,0.5
4840,1994,OB,11,0,1,0,5,0,6,0.45454545454545453
4841,1994,OB,12,0,0,1,6,0,6,0.5
4842,1994,OB,13,0,0,1,7,0,6,0.5384615384615384
4843,1994,OB,14,0,1,0,7,0,7,0.5
4844,1994,OB,15,0,1,0,7,0,8,0.4666666666666667
4845,1994,OB,16,0,0,1,8,0,8,0.5
4846,1994,OB,17,0,0,1,9,0,8,0.5294117647058824
4847,1994,OB,18,0,1,0,9,0,9,0.5
4848,1994,OB,19,0,0,1,10,0,9,0.5263157894736842
4849,1994,OB,20,0,1,0,10,0,10,0.5
4850,1994,OB,21,0,1,0,10,0,11,0.47619047619047616
4851,1994,OB,22,0,0,1,11,0,11,0.5
4852,1994,OB,23,0,1,0,11,0,12,0.4782608695652174
4853,1994,OB,24,0,0,1,12,0,12,0.5
4854,1994,OB,25,0,1,0,12,0,13,0.48
4855,1994,OB,26,0,0,1,13,0,13,0.5
4856,1994,OB,27,0,1,0,13,0,14,0.48148148148148145
4857,1994,OB,28,0,1,0,13,0,15,0.4642857142857143
4858,1994,OB,29,0,0,1,14,0,15,0.4827586206896552
4859,1994,OB,30,0,1,0,14,0,16,0.4666666666666667
4860,1994,OB,31,0,1,0,14,0,17,0.45161290322580644
4861,1994,OB,32,0,1,0,14,0,18,0.4375
4862,1994,OB,33,0,1,0,14,0,19,0.42424242424242425
4863,1994,OB,34,0,1,0,14,0,20,0.4117647058823529
4864,1994,OB,35,0,0,1,15,0,20,0.42857142857142855
4865,1994,OB,36,0,0,1,16,0,20,0.4444444444444444
4866,1994,OB,37,0,1,0,16,0,21,0.43243243243243246
4867,1994,OB,38,0,0,1,17,0,21,0.4473684210526316
4868,1994,OB,39,0,1,0,17,0,22,0.4358974358974359
4869,1994,OB,40,0,1,0,17,0,23,0.425
4870,1994,OB,41,0,1,0,17,0,24,0.4146341463414634
4871,1994,OB,42,0,1,0,17,0,25,0.40476190476190477
4872,1994,OB,43,0,0,1,18,0,25,0.4186046511627907
4873,1994,OB,44,0,0,1,19,0,25,0.4318181818181818
4874,1994,OB,45,0,0,1,20,0,25,0.4444444444444444
4875,1994,OB,46,0,0,1,21,0,25,0.45652173913043476
4876,1994,OB,47,0,1,0,21,0,26,0.44680851063829785
4877,1994,OB,48,0,1,0,21,0,27,0.4375
4878,1994,OB,49,0,0,1,22,0,27,0.4489795918367347
4879,1994,OB,50,1,0,0,22,1,27,0.4489795918367347
4880,1994,OB,51,0,1,0,22,1,28,0.44
4881,1994,OB,52,0,0,1,23,1,28,0.45098039215686275
4882,1994,OB,53,0,0,1,24,1,28,0.46153846153846156
4883,1994,OB,54,0,1,0,24,1,29,0.4528301886792453
4884,1994,OB,55,0,0,1,25,1,29,0.46296296296296297
4885,1994,OB,56,0,1,0,25,1,30,0.45454545454545453
